source_row_id,source_row_index,sample_id,source_name,source_release_id,audio_locator,audio_path_raw,speaker_id_raw,speaker_id,duration_sec_metadata,accent_raw,accent,emotion_raw,emotion_id_raw,emotion,emotion_id,gender_raw,gender,embedded_audio_present,audio_readable,audio_sha256,file_size_bytes,sample_rate_hz,num_channels,sample_width_bytes,num_frames,duration_sec_measured,compression_type,peak_amplitude_ratio,clipped_sample_count,clipped_sample_ratio,possible_clipping,silent_frame_ratio,high_silence_ratio,duration_delta_sec,duplicate_content_group,requires_review,audit_issue
hf_row_002358,2358,visec_hf_002358,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2358,02358.wav,14,14,2.816,north,north,angry,3,angry,3,male,male,True,True,837ea9249c560c5a4e5c66004be93eac9e6825c268ed5ab7497cae8cf8a0325a,90190,16000,1,2,45056,2.816,NONE,0.675750732421875,0,0.0,False,0.09219858156028368,False,0.0,,False,
hf_row_002359,2359,visec_hf_002359,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2359,02359.wav,28,28,1.024,south,south,happy,0,happy,0,male,male,True,True,b9efa808dda4442948c88bd396d6cb2670a58d27a0f6deef934fb738f3ebfba1,32846,16000,1,2,16384,1.024,NONE,0.66748046875,0,0.0,False,0.0,False,0.0,,True,speaker_accent_conflict
hf_row_002360,2360,visec_hf_002360,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2360,02360.wav,64,64,1.856,south,south,angry,3,angry,3,male,male,True,True,b23a5ae97197914ce9c07c7ce8979438690b812e744078c68762ab2afec3ce9e,59470,16000,1,2,29696,1.856,NONE,0.470123291015625,0,0.0,False,0.3010752688172043,False,0.0,,False,
hf_row_002361,2361,visec_hf_002361,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2361,02361.wav,0,0,1.6840625,south,south,angry,3,angry,3,female,female,True,True,79c1c98429bf5adbda008009697e45e693e5e0c79a656f1e1e5d20301f84ca12,53934,16000,1,2,26945,1.6840625,NONE,0.25067138671875,0,0.0,False,0.5529411764705883,False,0.0,,False,
hf_row_002362,2362,visec_hf_002362,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2362,02362.wav,0,0,1.6820625,south,south,angry,3,angry,3,female,female,True,True,3bc29c33a1ff7bf1bb9fc733d22e29c145d19d50def3c9f855a7ef33c7550950,53870,16000,1,2,26913,1.6820625,NONE,0.48040771484375,0,0.0,False,0.49411764705882355,False,0.0,,False,
hf_row_002363,2363,visec_hf_002363,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2363,02363.wav,12,12,3.584,north,north,angry,3,angry,3,male,male,True,True,87f0e0ccadf3554bdf38f9c11a91fb2a2f89fe78b83e3151d46f36c2c32cb3f0,114766,16000,1,2,57344,3.584,NONE,0.85980224609375,0,0.0,False,0.24444444444444444,False,0.0,,False,
hf_row_002364,2364,visec_hf_002364,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2364,02364.wav,0,0,2.0150625,south,south,neutral,1,neutral,1,female,female,True,True,a64efb64dc76602066c58799c7385a5d23e823b73054ab7b4a3d0d5876920908,64526,16000,1,2,32241,2.0150625,NONE,0.0506591796875,0,0.0,False,0.7623762376237624,True,0.0,,True,high_silence_ratio
hf_row_002365,2365,visec_hf_002365,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2365,02365.wav,0,0,1.6170625,south,south,happy,0,happy,0,female,female,True,True,2cee0744702a0a7246cdfb05af74817b21c71208880483bc69d75038fbccdff9,51790,16000,1,2,25873,1.6170625,NONE,0.165283203125,0,0.0,False,0.32098765432098764,False,0.0,,False,
hf_row_002366,2366,visec_hf_002366,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2366,02366.wav,2,2,1.984,south,south,angry,3,angry,3,female,female,True,True,76f7b0001f8f56d4d8e8cf66b281ffb9df6bd0b84bc30ebd085642dea8f555bd,63566,16000,1,2,31744,1.984,NONE,1.0,92,0.0028981854838709678,True,0.26,False,0.0,,True,possible_clipping
hf_row_002367,2367,visec_hf_002367,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2367,02367.wav,28,28,2.816,south,south,neutral,1,neutral,1,male,male,True,True,9bc40b272a3cdfd13ffb43c1daffd479645eed10b6ba853d5d62d98162202791,90190,16000,1,2,45056,2.816,NONE,0.701324462890625,0,0.0,False,0.12056737588652482,False,0.0,,True,speaker_accent_conflict
hf_row_002368,2368,visec_hf_002368,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2368,02368.wav,42,42,1.6,south,south,happy,0,happy,0,female,female,True,True,a3726620bcfd463ecc7975cf351bb507e57d1d525599584479220d6f0faf9ec8,51278,16000,1,2,25600,1.6,NONE,0.3331298828125,0,0.0,False,0.15,False,0.0,dup_0194,True,duplicate_audio
hf_row_002369,2369,visec_hf_002369,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2369,02369.wav,0,0,2.11,south,south,neutral,1,neutral,1,female,female,True,True,9db37e4c37c5f09607a485ec97208aacf9e9f48d148cc8cf28c6e366d9baf82d,67564,16000,1,2,33760,2.11,NONE,0.17864990234375,0,0.0,False,0.3584905660377358,False,0.0,,False,
hf_row_002370,2370,visec_hf_002370,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2370,02370.wav,50,50,3.584,north,north,sad,2,sad,2,male,male,True,True,c5cc01ca971d75c4fffb277cfc506166f373fc23ce19b032a341fac8e66554fa,114766,16000,1,2,57344,3.584,NONE,0.73382568359375,0,0.0,False,0.3111111111111111,False,0.0,,False,
hf_row_002371,2371,visec_hf_002371,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2371,02371.wav,0,0,1.46,south,south,angry,3,angry,3,female,female,True,True,3d7ef0fbc68a77cb63f8aad3b7aa409f94ed2b7a593d5d7bb274e8c5df197a02,46764,16000,1,2,23360,1.46,NONE,0.111541748046875,0,0.0,False,0.7123287671232876,True,0.0,,True,high_silence_ratio
hf_row_002372,2372,visec_hf_002372,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2372,02372.wav,0,0,2.09,south,south,neutral,1,neutral,1,female,female,True,True,b684ad2a35dc1628ea8b2789f38ecd8dd253934a1b17199b92cbfdd92040c809,66924,16000,1,2,33440,2.09,NONE,0.27447509765625,0,0.0,False,0.5142857142857142,False,0.0,,False,
hf_row_002373,2373,visec_hf_002373,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2373,02373.wav,0,0,2.15,south,south,neutral,1,neutral,1,female,female,True,True,b1803b112a65aa320a6f5a943919e35e0d375e31038042acde084559cfd8e47e,68844,16000,1,2,34400,2.15,NONE,0.147674560546875,0,0.0,False,0.2962962962962963,False,0.0,,False,
hf_row_002374,2374,visec_hf_002374,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2374,02374.wav,103,103,2.432,north,north,neutral,1,neutral,1,male,male,True,True,6804bed2420e85c7009b590da9f23a80d14165298ed28d8efe9407544c90ab4c,77902,16000,1,2,38912,2.432,NONE,0.268768310546875,0,0.0,False,0.02459016393442623,False,0.0,,False,
hf_row_002375,2375,visec_hf_002375,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2375,02375.wav,0,0,1.444625,south,south,angry,3,angry,3,female,female,True,True,9fa29b61b0b4384e5ecd78e19b134a4784a918530610ff86e1c1e2b8c39f1ad0,46272,16000,1,2,23114,1.444625,NONE,0.110015869140625,0,0.0,False,0.4246575342465753,False,0.0,,False,
hf_row_002376,2376,visec_hf_002376,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2376,02376.wav,15,15,1.6,south,south,neutral,1,neutral,1,male,male,True,True,e2967d6b3649415e1ca247f7fcd0b3c2e822c5b61298a68878c325c4447edc25,51278,16000,1,2,25600,1.6,NONE,0.53143310546875,0,0.0,False,0.1875,False,0.0,,True,speaker_accent_conflict
hf_row_002377,2377,visec_hf_002377,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2377,02377.wav,57,57,1.28,north,north,sad,2,sad,2,male,male,True,True,b34b0b755322f2c1831302e8846deec26bf2458af6f73ea3d49d08e02bd063ec,41038,16000,1,2,20480,1.28,NONE,0.660736083984375,0,0.0,False,0.265625,False,0.0,,False,
hf_row_002378,2378,visec_hf_002378,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2378,02378.wav,0,0,3.6,south,south,happy,0,happy,0,female,female,True,True,2e8697b016cb34dbf50b6eba19ce0890f59dc7bcde7965b9064d81ebbbb1ca62,115244,16000,1,2,57600,3.6,NONE,0.1129150390625,0,0.0,False,0.26666666666666666,False,0.0,,False,
hf_row_002379,2379,visec_hf_002379,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2379,02379.wav,0,0,1.3280625,south,south,angry,3,angry,3,female,female,True,True,71babc54c2c8179ff3e09f39e8b10a0f1c28f2b1316b7d469ee159bbf3223ef5,42542,16000,1,2,21249,1.3280625,NONE,0.5126953125,0,0.0,False,0.2835820895522388,False,0.0,,False,
hf_row_002380,2380,visec_hf_002380,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2380,02380.wav,0,0,1.268,south,south,happy,0,happy,0,female,female,True,True,ce901212177f462f3a8f2d3af1d219bb7d188c96517bf802390e37cab900de87,40620,16000,1,2,20288,1.268,NONE,0.075103759765625,0,0.0,False,0.40625,False,0.0,,False,
hf_row_002381,2381,visec_hf_002381,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2381,02381.wav,14,14,2.048,north,north,angry,3,angry,3,male,male,True,True,57714a41b1d78a4ddebe6531d7c22e32c645a895e6c8f6e5d3f8b3a720f6766a,65614,16000,1,2,32768,2.048,NONE,0.67535400390625,0,0.0,False,0.3786407766990291,False,0.0,,False,
hf_row_002382,2382,visec_hf_002382,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2382,02382.wav,40,40,2.368,north,north,happy,0,happy,0,female,female,True,True,ca117e131ef3ffecdcafe81b1406ab2b2d6a9f44c22a7f723f347311ab5b689a,75854,16000,1,2,37888,2.368,NONE,0.25244140625,0,0.0,False,0.25210084033613445,False,0.0,dup_0229,True,duplicate_audio
hf_row_002383,2383,visec_hf_002383,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2383,02383.wav,24,24,1.024,south,south,neutral,1,neutral,1,male,male,True,True,a93fc4e48b86a526254544c706c68807ae5ad9f539e6bb6a58657983d71ebd9d,32846,16000,1,2,16384,1.024,NONE,0.98516845703125,0,0.0,False,0.0,False,0.0,,False,
hf_row_002384,2384,visec_hf_002384,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2384,02384.wav,0,0,2.02,south,south,sad,2,sad,2,female,female,True,True,316aa9478bcfec47fdb3fe136df49e5edd9cc70c929590c5b31f7dccfb931340,64684,16000,1,2,32320,2.02,NONE,0.081939697265625,0,0.0,False,0.5544554455445545,False,0.0,,False,
hf_row_002385,2385,visec_hf_002385,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2385,02385.wav,133,133,1.28,south,south,angry,3,angry,3,female,female,True,True,630077272370be21b5b56090127a5112d70788c0c7ef1bc7bc70a3021eb58093,41038,16000,1,2,20480,1.28,NONE,0.7861328125,0,0.0,False,0.0,False,0.0,,False,
hf_row_002386,2386,visec_hf_002386,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2386,02386.wav,0,0,2.1070625,south,south,angry,3,angry,3,female,female,True,True,00f36d79d62d6c55f54b643d672ba4b1c709b67fe2ca8c6693b604da633f339e,67470,16000,1,2,33713,2.1070625,NONE,0.186004638671875,0,0.0,False,0.24528301886792453,False,0.0,,False,
hf_row_002387,2387,visec_hf_002387,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2387,02387.wav,29,29,2.368,north,north,happy,0,happy,0,female,female,True,True,33e7f9e2e8ca656f794e13f5622d01b12e0e8da734b0b329c4fc1f49091b5963,75854,16000,1,2,37888,2.368,NONE,0.197601318359375,0,0.0,False,0.31932773109243695,False,0.0,,False,
hf_row_002388,2388,visec_hf_002388,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2388,02388.wav,0,0,1.1510625,south,south,angry,3,angry,3,female,female,True,True,7b31579d9f21c4edadbe314803aced0468d57548060e10a28759f5ce05319761,36878,16000,1,2,18417,1.1510625,NONE,0.143798828125,0,0.0,False,0.3103448275862069,False,0.0,,False,
hf_row_002389,2389,visec_hf_002389,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2389,02389.wav,53,53,1.664,south,south,happy,0,happy,0,female,female,True,True,3b90cbc9bd3a016a3fe4d431d8075e1ad8c82e13ab7bbaebbe4acc16c3107748,53326,16000,1,2,26624,1.664,NONE,0.61883544921875,0,0.0,False,0.08333333333333333,False,0.0,,False,
hf_row_002390,2390,visec_hf_002390,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2390,02390.wav,29,29,3.968,north,north,neutral,1,neutral,1,female,female,True,True,d09c7bfea94186a7e2e0763c6be9b5b54496df0b0081dbe3bb3da78c5a107325,127054,16000,1,2,63488,3.968,NONE,0.311004638671875,0,0.0,False,0.0,False,0.0,,False,
hf_row_002391,2391,visec_hf_002391,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2391,02391.wav,26,26,1.472,north,north,happy,0,happy,0,male,male,True,True,57917644da07ed9529c99af98803d76460e113f1c099116e2f725d09dbd69bd1,47182,16000,1,2,23552,1.472,NONE,0.42669677734375,0,0.0,False,0.3918918918918919,False,0.0,,True,speaker_accent_conflict
hf_row_002392,2392,visec_hf_002392,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2392,02392.wav,0,0,1.8,south,south,happy,0,happy,0,female,female,True,True,276937dd49289d035df2345c1dcc58fa665f95dbb836bd7c4f18216287b31592,57644,16000,1,2,28800,1.8,NONE,0.165374755859375,0,0.0,False,0.4888888888888889,False,0.0,,False,
hf_row_002393,2393,visec_hf_002393,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2393,02393.wav,0,0,1.406,south,south,angry,3,angry,3,female,female,True,True,d6e8bec2ec089639e22b0ba5a04c72ce4de07d41c7d9a8aa14a06ae17352984f,45036,16000,1,2,22496,1.406,NONE,0.19384765625,0,0.0,False,0.28169014084507044,False,0.0,,False,
hf_row_002394,2394,visec_hf_002394,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2394,02394.wav,14,14,5.184,north,north,sad,2,sad,2,male,male,True,True,fb25611779a5fec6e830a1e9abf0eb092a3d97ed9e0f245c0172797961347acc,165966,16000,1,2,82944,5.184,NONE,0.799224853515625,0,0.0,False,0.023076923076923078,False,0.0,,False,
hf_row_002395,2395,visec_hf_002395,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2395,02395.wav,0,0,2.1460625,south,south,neutral,1,neutral,1,female,female,True,True,9dd781b267b97e65c6268bf922d934db165aab7323d9833f550acb558a63b268,68718,16000,1,2,34337,2.1460625,NONE,0.178466796875,0,0.0,False,0.25925925925925924,False,0.0,,False,
hf_row_002396,2396,visec_hf_002396,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2396,02396.wav,49,49,1.152,south,south,sad,2,sad,2,female,female,True,True,35c280f82584309071223db35dce8c78e2e330225de49734a8623d88036b6d50,36942,16000,1,2,18432,1.152,NONE,0.134765625,0,0.0,False,0.5344827586206896,False,0.0,,False,
hf_row_002397,2397,visec_hf_002397,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2397,02397.wav,0,0,1.2470625,south,south,sad,2,sad,2,female,female,True,True,49de5cfebd142bacf584cd6e2369a722963c9f97734756416d3dd7af547f4bb7,39950,16000,1,2,19953,1.2470625,NONE,0.088653564453125,0,0.0,False,0.6349206349206349,True,0.0,,True,high_silence_ratio
hf_row_002398,2398,visec_hf_002398,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2398,02398.wav,0,0,1.5,south,south,angry,3,angry,3,female,female,True,True,903aa9d6c3176847cd4e9e8c32c6aa0f796bc6e260a30851a622eb653bcf127c,48044,16000,1,2,24000,1.5,NONE,0.13116455078125,0,0.0,False,0.6,True,0.0,,True,high_silence_ratio
hf_row_002399,2399,visec_hf_002399,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2399,02399.wav,0,0,2.1,south,south,neutral,1,neutral,1,female,female,True,True,86eb67e364b11c0e97be57eb4cb45cf1339f2839642b86d63d7b0a1e19350c19,67244,16000,1,2,33600,2.1,NONE,0.1676025390625,0,0.0,False,0.38095238095238093,False,0.0,,False,
hf_row_002400,2400,visec_hf_002400,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2400,02400.wav,0,0,1.04,south,south,angry,3,angry,3,female,female,True,True,3a26116265751844d161ef0a10b92c1dc6a5cba3b555311ce39181f0776c5a33,33324,16000,1,2,16640,1.04,NONE,0.10760498046875,0,0.0,False,0.5769230769230769,False,0.0,,False,
hf_row_002401,2401,visec_hf_002401,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2401,02401.wav,16,16,1.28,north,north,sad,2,sad,2,female,female,True,True,476986307b0f57dba8876f648c07546ec7cf3c4f25b6d3d484d8fb275981c6b4,41038,16000,1,2,20480,1.28,NONE,1.0,1,4.8828125e-05,False,0.0,False,0.0,,False,
hf_row_002402,2402,visec_hf_002402,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2402,02402.wav,0,0,1.5990625,south,south,sad,2,sad,2,female,female,True,True,02c8628b71268921a21a8a5b3b23c0d582f1d8dc95ed413264052f979cab0a65,51214,16000,1,2,25585,1.5990625,NONE,0.19244384765625,0,0.0,False,0.35,False,0.0,,False,
hf_row_002403,2403,visec_hf_002403,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2403,02403.wav,27,27,1.088,north,north,happy,0,happy,0,male,male,True,True,494a785e43b1fd0b1887bec4f8f02a0e84ba203c0c8bd09b7d418ce0ac59d839,34894,16000,1,2,17408,1.088,NONE,0.312408447265625,0,0.0,False,0.2909090909090909,False,0.0,,False,
hf_row_002404,2404,visec_hf_002404,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2404,02404.wav,32,32,1.28,south,south,neutral,1,neutral,1,female,female,True,True,f3d0063e40ecdc1c6a9d9f233be99d95a259cfc0c66a8f9e163c09913d3f1344,41038,16000,1,2,20480,1.28,NONE,0.773834228515625,0,0.0,False,0.0,False,0.0,,False,
hf_row_002405,2405,visec_hf_002405,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2405,02405.wav,14,14,1.088,north,north,angry,3,angry,3,male,male,True,True,4f005e01bf6a578f60ab266b36904a3069de90cb0c71a6f9b848dd897eb8962e,34894,16000,1,2,17408,1.088,NONE,0.76483154296875,0,0.0,False,0.14545454545454545,False,0.0,,False,
hf_row_002406,2406,visec_hf_002406,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2406,02406.wav,50,50,1.344,north,north,sad,2,sad,2,male,male,True,True,f951c2652d6dc484e7ba8dd2b3ffe30811bc9e5e13fbf7d73c349a0ea66cdd4d,43086,16000,1,2,21504,1.344,NONE,0.564056396484375,0,0.0,False,0.08823529411764706,False,0.0,dup_0270,True,conflicting_duplicate_gender;conflicting_duplicate_metadata;conflicting_duplicate_speaker_id;duplicate_audio
hf_row_002407,2407,visec_hf_002407,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2407,02407.wav,44,44,3.2,south,south,angry,3,angry,3,female,female,True,True,462fbf899d3d2bb6fc06255bc06833c52870354f48615817f0101622142dd098,102478,16000,1,2,51200,3.2,NONE,0.51544189453125,0,0.0,False,0.0,False,0.0,,False,
hf_row_002408,2408,visec_hf_002408,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2408,02408.wav,14,14,1.28,north,north,happy,0,happy,0,male,male,True,True,7457ff15ef4f89629606c5e1676764fb9a47a61e32a8e6e83900d1c34b273535,41038,16000,1,2,20480,1.28,NONE,0.809295654296875,0,0.0,False,0.40625,False,0.0,dup_0137,True,duplicate_audio
hf_row_002409,2409,visec_hf_002409,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2409,02409.wav,0,0,1.193,south,south,angry,3,angry,3,female,female,True,True,42b137d73bb2e6aa7ff3f4bf28021f3ba6b19799e965882330ed9e29e3a69250,38220,16000,1,2,19088,1.193,NONE,0.19140625,0,0.0,False,0.2833333333333333,False,0.0,,False,
hf_row_002410,2410,visec_hf_002410,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2410,02410.wav,137,137,5.44,north,north,angry,3,angry,3,male,male,True,True,ae2869bbf0ac6693bac77eca57539e79a79eb9416e37d606196559747a5db21f,174158,16000,1,2,87040,5.44,NONE,0.416046142578125,0,0.0,False,0.26838235294117646,False,0.0,,False,
hf_row_002411,2411,visec_hf_002411,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2411,02411.wav,0,0,1.12,south,south,sad,2,sad,2,female,female,True,True,b2bbe00ff116100c439f51e97c9c0de965864849589e79e74fa26fa0006a0695,35884,16000,1,2,17920,1.12,NONE,0.09246826171875,0,0.0,False,0.03571428571428571,False,0.0,,False,
hf_row_002412,2412,visec_hf_002412,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2412,02412.wav,35,35,1.536,north,north,angry,3,angry,3,female,female,True,True,7fe13da3aaacf6b6252513ae5d573a44ab570755180f2263728e19302de2d965,49230,16000,1,2,24576,1.536,NONE,1.0,10,0.0004069010416666667,False,0.0,False,0.0,,False,
hf_row_002413,2413,visec_hf_002413,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2413,02413.wav,27,27,2.816,north,north,neutral,1,neutral,1,male,male,True,True,54a9a8895bb61add4da7a9fcd0ecabcf2b96ca909e13bb096cff7c8d8cd2270d,90190,16000,1,2,45056,2.816,NONE,0.3006591796875,0,0.0,False,0.2624113475177305,False,0.0,,False,
hf_row_002414,2414,visec_hf_002414,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2414,02414.wav,39,39,4.8,south,south,happy,0,happy,0,female,female,True,True,6f337c383d12436d9c568a3e1249f117c4601260e471b50d1e3934c7ba8f7cd2,153678,16000,1,2,76800,4.8,NONE,1.0,110,0.0014322916666666666,True,0.0,False,0.0,dup_0131,True,duplicate_audio;possible_clipping
hf_row_002415,2415,visec_hf_002415,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2415,02415.wav,26,26,2.048,north,north,angry,3,angry,3,male,male,True,True,08f294c6e6a12f588f703bd79e2a19f0621d0d606341c24e56a09629a8a77de6,65614,16000,1,2,32768,2.048,NONE,0.394805908203125,0,0.0,False,0.17475728155339806,False,0.0,,True,speaker_accent_conflict
hf_row_002416,2416,visec_hf_002416,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2416,02416.wav,0,0,2.163,south,south,neutral,1,neutral,1,female,female,True,True,3dd0b3760de246c30152fc7e1b3c808bf09ac03769e41d76b74cf7bd2bfd7f26,69260,16000,1,2,34608,2.163,NONE,0.1158447265625,0,0.0,False,0.7064220183486238,True,0.0,,True,high_silence_ratio
hf_row_002417,2417,visec_hf_002417,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2417,02417.wav,72,72,1.408,mid,central,happy,0,happy,0,male,male,True,True,5f32b055956f5bacd6be91b75467d7e1f710687171575205628edfd117af1bbd,45134,16000,1,2,22528,1.408,NONE,0.34600830078125,0,0.0,False,0.36619718309859156,False,0.0,dup_0104,True,duplicate_audio
hf_row_002418,2418,visec_hf_002418,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2418,02418.wav,0,0,1.2890625,south,south,angry,3,angry,3,female,female,True,True,2bdd748fce3400cdb0f2f7e697acb7245db80db2b621efb4a2935fb05601897a,41294,16000,1,2,20625,1.2890625,NONE,0.16314697265625,0,0.0,False,0.49230769230769234,False,0.0,,False,
hf_row_002419,2419,visec_hf_002419,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2419,02419.wav,0,0,1.675,south,south,angry,3,angry,3,female,female,True,True,156c6bf87510e9da91d996daecdb05f4e38e17f0fc0fbbb3fbc638f24dcd9b83,53644,16000,1,2,26800,1.675,NONE,0.16790771484375,0,0.0,False,0.4880952380952381,False,0.0,,False,
hf_row_002420,2420,visec_hf_002420,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2420,02420.wav,14,14,3.776,north,north,angry,3,angry,3,male,male,True,True,e876adeeaa7b8298abbfaa44870c016fdab7795781bedf430ce00b8786f8e0a6,120910,16000,1,2,60416,3.776,NONE,0.685150146484375,0,0.0,False,0.42328042328042326,False,0.0,,False,
hf_row_002421,2421,visec_hf_002421,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2421,02421.wav,2,2,1.28,south,south,neutral,1,neutral,1,female,female,True,True,b03237bb768b682a341f62872fbf9d7a6a820385418c1147c9b3dd83b4434cad,41038,16000,1,2,20480,1.28,NONE,0.325653076171875,0,0.0,False,0.0,False,0.0,,False,
hf_row_002422,2422,visec_hf_002422,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=2422,02422.wav,98,98,1.472,north,north,neutral,1,neutral,1,male,male,True,True,b93bf914e9bd817b7e639ca900d9cc2edb65ee500d74518004c999b2ff796409,47182,16000,1,2,23552,1.472,NONE,0.66998291015625,0,0.0,False,0.22972972972972974,False,0.0,,False,
