sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_002426,2426,0,neutral,south,34187897718eb5c578be154bd780131fd25ace91bceb0f66ce3a5af21e7ea30e,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002426.npy,2c49a5bd638453ea82e07ea0201a079ceb7cc885e180e707f0b8fbdd85f029dd,80x212,float32,1.00000000,ok,
visec_hf_002426,2426,0,neutral,south,34187897718eb5c578be154bd780131fd25ace91bceb0f66ce3a5af21e7ea30e,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002426.npz,606e792a78df4d351ae2d479c1ac70fc549d6be207b2d8316638ce9792d6cee0,frames=212;summary=6,float32,0.57075472,ok,
visec_hf_002427,2427,0,happy,south,1f6c84efee0daafc70d529119ef9e15ca8356a1d2d7d727395bca044d34c0de7,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002427.npy,f7018d645e78a1123991bfa2372bcca357e635f6af0b09ef8b34a98caf8ee30b,80,float32,1.00000000,ok,
visec_hf_002427,2427,0,happy,south,1f6c84efee0daafc70d529119ef9e15ca8356a1d2d7d727395bca044d34c0de7,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002427.npy,1d9d43f1c826cd22432af275c62a58df8b5c363f545524894096cd873db9d995,88,float32,1.00000000,ok,
visec_hf_002427,2427,0,happy,south,1f6c84efee0daafc70d529119ef9e15ca8356a1d2d7d727395bca044d34c0de7,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002427.npy,c5bc4d6d76ec44d4068bc58f1de0428308b25c922992e7f4af7e9b42c4f59cc4,80x111,float32,1.00000000,ok,
visec_hf_002427,2427,0,happy,south,1f6c84efee0daafc70d529119ef9e15ca8356a1d2d7d727395bca044d34c0de7,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002427.npz,563c270410732ee485e8027acd0984ef330a4af0a8b5629abe6b0d9beb7d7d7d,frames=111;summary=6,float32,0.58558559,ok,
visec_hf_002428,2428,49,sad,south,54007eaf16b3d663a5afa18ea96578183979e73d72771500bdf2bcc27c184869,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002428.npy,7c0eff65bdb8bead8b8f41dc9f5f8b14c2b5cea248f52781916aae84f85d0535,80,float32,1.00000000,ok,
visec_hf_002428,2428,49,sad,south,54007eaf16b3d663a5afa18ea96578183979e73d72771500bdf2bcc27c184869,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002428.npy,6131ec0e74ef2ed52aa27d6f27b8d99cdc72bf4299250c8e300b67ffa8f02544,88,float32,1.00000000,ok,
visec_hf_002428,2428,49,sad,south,54007eaf16b3d663a5afa18ea96578183979e73d72771500bdf2bcc27c184869,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002428.npy,c6fd7c69dd87b61d24e9d46a455165d94734b59feb456d9e5a090f11e70d2d63,80x167,float32,1.00000000,ok,
visec_hf_002428,2428,49,sad,south,54007eaf16b3d663a5afa18ea96578183979e73d72771500bdf2bcc27c184869,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002428.npz,013cba4081d0ec41d4404d0ff06312cd275a726d5704bc772d977cfcc16e4cf1,frames=167;summary=6,float32,0.35928144,ok,
visec_hf_002429,2429,0,neutral,south,23502e27be553a86ad318846bc2708cb2e21d911d50aa820acc040be0f49419a,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002429.npy,c8336ff4e73ebc3f72037023032cd5fa30f14e2ddd3625f479bbeaa1c12d9aee,80,float32,1.00000000,ok,
visec_hf_002429,2429,0,neutral,south,23502e27be553a86ad318846bc2708cb2e21d911d50aa820acc040be0f49419a,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002429.npy,c8a556314175c75b68ae77157b1e89dca0b0adadc827a54732117eb9e2d0de08,88,float32,1.00000000,ok,
visec_hf_002429,2429,0,neutral,south,23502e27be553a86ad318846bc2708cb2e21d911d50aa820acc040be0f49419a,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002429.npy,8ce07d1d8b02add5922ae9910691ce2daa2f53c5817554fef63f618d53d6d425,80x207,float32,1.00000000,ok,
visec_hf_002429,2429,0,neutral,south,23502e27be553a86ad318846bc2708cb2e21d911d50aa820acc040be0f49419a,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002429.npz,68a9f9d23a6b7a7e4df4f63b07bc19906f20f95561c0381f9c9e984471b057f7,frames=207;summary=6,float32,0.65217391,ok,
visec_hf_002430,2430,0,angry,south,2f6727bb1193b547314f3dc76bc455e5dfcaf176a59f481eaf73cf20e447a149,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002430.npy,3f5e854a1d16ea17b24fd1427cb05c842a31c10536f10fc252710447272352cf,80,float32,1.00000000,ok,
visec_hf_002430,2430,0,angry,south,2f6727bb1193b547314f3dc76bc455e5dfcaf176a59f481eaf73cf20e447a149,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002430.npy,203e1d6f939df8f33a8f94278b80cafd9c26324376549b45ab8d60aaeddbb4cd,88,float32,1.00000000,ok,
visec_hf_002430,2430,0,angry,south,2f6727bb1193b547314f3dc76bc455e5dfcaf176a59f481eaf73cf20e447a149,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002430.npy,8842413065ca8beae053b2e2ed540f18fc831e0c724e828987e0541de3ee53fc,80x203,float32,1.00000000,ok,
visec_hf_002430,2430,0,angry,south,2f6727bb1193b547314f3dc76bc455e5dfcaf176a59f481eaf73cf20e447a149,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002430.npz,c4839ac9cfcb9427dcd0b3098cc686796fe81e778785ddd8c7aa8672cd88fb59,frames=203;summary=6,float32,0.55665025,ok,
visec_hf_002431,2431,53,neutral,south,e8571c7d15247e88ff9c91ee6fe1e158eb5a390b9870147575b0d7f55998c1c3,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002431.npy,0b4d62bd984487005c22830904e04e97ea639d5941637a5f6a3a61b7d0473fe4,80,float32,1.00000000,ok,
visec_hf_002431,2431,53,neutral,south,e8571c7d15247e88ff9c91ee6fe1e158eb5a390b9870147575b0d7f55998c1c3,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002431.npy,f735e9075a2aff5ffa720ab241f2d41ed1923402a123200c885acd07feeab062,88,float32,1.00000000,ok,
visec_hf_002431,2431,53,neutral,south,e8571c7d15247e88ff9c91ee6fe1e158eb5a390b9870147575b0d7f55998c1c3,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002431.npy,698a6a04958616c59c2888485c4280c7bc2e8b80ed4806b8405b08d369a5f65d,80x109,float32,1.00000000,ok,
visec_hf_002431,2431,53,neutral,south,e8571c7d15247e88ff9c91ee6fe1e158eb5a390b9870147575b0d7f55998c1c3,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002431.npz,b3177dc4e4121c56fbc9678ba5eea36549d279a06c5e149787e0ffe7c1ad0d67,frames=109;summary=6,float32,0.71559633,ok,
visec_hf_002432,2432,0,neutral,south,b631a1bf0265688007bf0a6616ce239c5fc89a04d6e000e9c7eed464d3222392,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002432.npy,7fd46faf61cbeca231d75e0875a5e38fb0ac6de7a392e4e4f813f7e65247ea44,80,float32,1.00000000,ok,
visec_hf_002432,2432,0,neutral,south,b631a1bf0265688007bf0a6616ce239c5fc89a04d6e000e9c7eed464d3222392,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002432.npy,ea73e1666938fd07ac8674bf7cd4fdb60ec676752679a10a681e2ffaf10b2a94,88,float32,1.00000000,ok,
visec_hf_002432,2432,0,neutral,south,b631a1bf0265688007bf0a6616ce239c5fc89a04d6e000e9c7eed464d3222392,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002432.npy,bc84fc91971f1353872dfc42584c0e97db1200b0b6bb2d5fa194ef2a2d17ada9,80x206,float32,1.00000000,ok,
visec_hf_002432,2432,0,neutral,south,b631a1bf0265688007bf0a6616ce239c5fc89a04d6e000e9c7eed464d3222392,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002432.npz,86d6b89f7dee35fa2e58fd8d1ae53a1e0b65e7d1f20ffd5d91fa24f9d493ad78,frames=206;summary=6,float32,0.81067961,ok,
visec_hf_002433,2433,0,sad,south,80eb76695f9a3e99ed3697604550f6f60e1924fdf161d0090208861c123dbdee,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002433.npy,077c18404146f8b5c2bb95ccdc918c2d07d4f6424cc1b96649a72663c4deb487,80,float32,1.00000000,ok,
visec_hf_002433,2433,0,sad,south,80eb76695f9a3e99ed3697604550f6f60e1924fdf161d0090208861c123dbdee,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002433.npy,938b5756dd64c383a2a0f41b22722c839854c3d46270d5f04fcc5e6d174d903a,88,float32,1.00000000,ok,
visec_hf_002433,2433,0,sad,south,80eb76695f9a3e99ed3697604550f6f60e1924fdf161d0090208861c123dbdee,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002433.npy,2eef076f1a77f613eed7fb66f445481050d92ca323b9bcb56148617a48179a76,80x293,float32,1.00000000,ok,
visec_hf_002433,2433,0,sad,south,80eb76695f9a3e99ed3697604550f6f60e1924fdf161d0090208861c123dbdee,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002433.npz,f2ef40461c80dd9be649f708414c394b1799f19a5b8b4a8e90a7c0a806b4c3fb,frames=293;summary=6,float32,0.57337884,ok,
visec_hf_002434,2434,15,neutral,south,a0d4ef59cd652f73d1f6844c3f363d00472c0cee73e9388ebaaea932a262fd63,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002434.npy,44cdf9f115d8ae6cdb45bd24bd5aa18cfc0db51d1f8d27118b6c34e941c1204c,80,float32,1.00000000,ok,
visec_hf_002434,2434,15,neutral,south,a0d4ef59cd652f73d1f6844c3f363d00472c0cee73e9388ebaaea932a262fd63,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002434.npy,933ff74b5d13f2790dc100a512e3ff3bdd71a8f4896dfb9b395f4f1d265908fb,88,float32,1.00000000,ok,
visec_hf_002434,2434,15,neutral,south,a0d4ef59cd652f73d1f6844c3f363d00472c0cee73e9388ebaaea932a262fd63,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002434.npy,e30ab5b31730eb07a755cb85dd20de10d8032d944263eec0fb0edef187f4879f,80x109,float32,1.00000000,ok,
visec_hf_002434,2434,15,neutral,south,a0d4ef59cd652f73d1f6844c3f363d00472c0cee73e9388ebaaea932a262fd63,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002434.npz,329314836112e2d51c659a672e9dca32374002d80490677aacb1bb38146b4b64,frames=109;summary=6,float32,0.25688073,ok,
visec_hf_002435,2435,0,angry,south,415e744add8d13be8f63f1ea5fd82433eb95fcde10c3c5b70199f4ad0e791c87,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002435.npy,5336d5949835327807c5e31f2544be8296049b85584f975ee0e7fcd641039872,80,float32,1.00000000,ok,
visec_hf_002435,2435,0,angry,south,415e744add8d13be8f63f1ea5fd82433eb95fcde10c3c5b70199f4ad0e791c87,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002435.npy,3caaa948e97755984336d682d4fa92b8d6684ec2c4e2b57e190890f0bf580f7b,88,float32,1.00000000,ok,
visec_hf_002435,2435,0,angry,south,415e744add8d13be8f63f1ea5fd82433eb95fcde10c3c5b70199f4ad0e791c87,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002435.npy,e3b100b9dd16b485f20491977804af7b9bffba6a36a24afb872e04cf3a04b792,80x179,float32,1.00000000,ok,
visec_hf_002435,2435,0,angry,south,415e744add8d13be8f63f1ea5fd82433eb95fcde10c3c5b70199f4ad0e791c87,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002435.npz,fdfeddccda5d3a6dd0b7b23f46b7835914938dfbec010acd6c9d5d4aef921a32,frames=179;summary=6,float32,0.67597765,ok,
visec_hf_002436,2436,15,happy,south,38ec5f61b9a2e2a4b60cee53813f07f7a2d0a27f95a4a6699c7a2a1d739a1a3f,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002436.npy,6a2b84c6748ce0c9cf6aab238ddba0c90fd060e1a7846ddfcebd00d5185586a8,80,float32,1.00000000,ok,
visec_hf_002436,2436,15,happy,south,38ec5f61b9a2e2a4b60cee53813f07f7a2d0a27f95a4a6699c7a2a1d739a1a3f,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002436.npy,af1c333c6905f1df0771a2fddab7aba15696e65b4d48bb2ac2960535cad92716,88,float32,1.00000000,ok,
visec_hf_002436,2436,15,happy,south,38ec5f61b9a2e2a4b60cee53813f07f7a2d0a27f95a4a6699c7a2a1d739a1a3f,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002436.npy,3fdac8d87f07e49f1bc25f99c0eb32d640980a1da5dfa0a474bf5e944ec2e11f,80x269,float32,1.00000000,ok,
visec_hf_002436,2436,15,happy,south,38ec5f61b9a2e2a4b60cee53813f07f7a2d0a27f95a4a6699c7a2a1d739a1a3f,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002436.npz,388df9e6fe924d51cc992e6c42f46444a55c9858f2e8e5b3da1389a85027acbb,frames=269;summary=6,float32,0.32342007,ok,
visec_hf_002437,2437,2,sad,south,07cc774ea9ac77492dd827982d67dc197a2a4b7a55a7ed4a97175a3424791169,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002437.npy,d4526ced0d9eaad4fae6bc1dd6d1d2ce37c11aed0dc2c660f30dcc50475b5201,80,float32,1.00000000,ok,
visec_hf_002437,2437,2,sad,south,07cc774ea9ac77492dd827982d67dc197a2a4b7a55a7ed4a97175a3424791169,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002437.npy,a2b8059aecb65d863f52a2f9570ca2fdf8792e0172c7f9bb5ba177cffffea623,88,float32,1.00000000,ok,
visec_hf_002437,2437,2,sad,south,07cc774ea9ac77492dd827982d67dc197a2a4b7a55a7ed4a97175a3424791169,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002437.npy,e3fa223afec40c8e7e5f46c5b0f21b8237ab29f01fe0c0cb70a90fdfcae766ae,80x359,float32,1.00000000,ok,
visec_hf_002437,2437,2,sad,south,07cc774ea9ac77492dd827982d67dc197a2a4b7a55a7ed4a97175a3424791169,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002437.npz,159da287dd66a87c08c93a8d825438dd3911eb87d007ff58f6a6cf46b8ff98c4,frames=359;summary=6,float32,0.57938719,ok,
visec_hf_002438,2438,0,angry,south,cc09e61ba6cf4353429f21ff003e3724e2534477e369af98a7c143c830e07d2f,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002438.npy,80d53bd383d801c32fa638497c62920bd2c6e3711e927674b1cea1af84b41dce,80,float32,1.00000000,ok,
visec_hf_002438,2438,0,angry,south,cc09e61ba6cf4353429f21ff003e3724e2534477e369af98a7c143c830e07d2f,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002438.npy,a21bbfcc62db53e6605750a82808fbd86119b296b277525c68ce4403c57c716d,88,float32,1.00000000,ok,
visec_hf_002438,2438,0,angry,south,cc09e61ba6cf4353429f21ff003e3724e2534477e369af98a7c143c830e07d2f,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002438.npy,600af56627878883138ae342fda1e77c51ca6a8c934d0a9797c94e8d35d75c05,80x194,float32,1.00000000,ok,
visec_hf_002438,2438,0,angry,south,cc09e61ba6cf4353429f21ff003e3724e2534477e369af98a7c143c830e07d2f,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002438.npz,45d52a9a1e3f2480a33efd50586cbb9cd2fb48d88e60d98a075260606e3bab90,frames=194;summary=6,float32,0.62371134,ok,
visec_hf_002439,2439,15,neutral,south,26d291b5d173db90cd6f92eb6c6985ae06b0820f96d2b220de87e153b97f8a10,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002439.npy,c6e9fe91978b14e23e73a6aac93acf29b5d3be9625b83609a87b3c1a41aec7a8,80,float32,1.00000000,ok,
visec_hf_002439,2439,15,neutral,south,26d291b5d173db90cd6f92eb6c6985ae06b0820f96d2b220de87e153b97f8a10,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002439.npy,86c90b78fcecaa345aa03b3479fb1707373b93ff29acca7b2b272df5cb9b2d06,88,float32,1.00000000,ok,
visec_hf_002439,2439,15,neutral,south,26d291b5d173db90cd6f92eb6c6985ae06b0820f96d2b220de87e153b97f8a10,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002439.npy,97b2e11fd40548f1eaf311e3c9408a87cd3e9bc859df959713244d6f1c72ab32,80x199,float32,1.00000000,ok,
visec_hf_002439,2439,15,neutral,south,26d291b5d173db90cd6f92eb6c6985ae06b0820f96d2b220de87e153b97f8a10,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002439.npz,dff5e0e5810056e4612de3785895708e545743ff9cdd292ed434188b485ea800,frames=199;summary=6,float32,0.53266332,ok,
visec_hf_002440,2440,0,angry,south,00cd903bdc2ba9a5d4ea4823dc343bcdc286112f3ac0a843400be9f101d8b144,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002440.npy,27ef49accee2f83e0e9273050e6dd4ba21781e9fa30c64d9adaba0820c5c8710,80,float32,1.00000000,ok,
visec_hf_002440,2440,0,angry,south,00cd903bdc2ba9a5d4ea4823dc343bcdc286112f3ac0a843400be9f101d8b144,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002440.npy,e21f552488ba08ac2690e8db51583ecc89cda26a224bfb0c644c7a90b89e7a75,88,float32,1.00000000,ok,
visec_hf_002440,2440,0,angry,south,00cd903bdc2ba9a5d4ea4823dc343bcdc286112f3ac0a843400be9f101d8b144,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002440.npy,6f054943c5519db350d78bb42d0269ed47fe71dfab7c28e26895a9d2a762013c,80x157,float32,1.00000000,ok,
visec_hf_002440,2440,0,angry,south,00cd903bdc2ba9a5d4ea4823dc343bcdc286112f3ac0a843400be9f101d8b144,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002440.npz,1433002ec6a13d842158058de745f48aac434c3adff313acd374cf51fd710435,frames=157;summary=6,float32,0.61146497,ok,
visec_hf_002441,2441,86,sad,south,a7283805d45676bc9fb37621beea330005f24663dd541dcfa062283c5cb64e45,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002441.npy,b7ad91e18651df63b093283fa65c61b6c9560caac2263dcba51879a63071ffdb,80,float32,1.00000000,ok,
visec_hf_002441,2441,86,sad,south,a7283805d45676bc9fb37621beea330005f24663dd541dcfa062283c5cb64e45,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002441.npy,b01d860d61f5eb2066769113102a166ee49da7cc99b05c2c045a42fb88d44936,88,float32,1.00000000,ok,
visec_hf_002441,2441,86,sad,south,a7283805d45676bc9fb37621beea330005f24663dd541dcfa062283c5cb64e45,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002441.npy,69563e541d50f27c0535085c1f8cda0dbfd2e2d9e85c45e1cc4ebdc601776957,80x148,float32,1.00000000,ok,
visec_hf_002441,2441,86,sad,south,a7283805d45676bc9fb37621beea330005f24663dd541dcfa062283c5cb64e45,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002441.npz,8a1cc8f2d0f788789e82be1b49b6062d13b26bedf49ec8bb88cd8575fb37a74a,frames=148;summary=6,float32,0.22297297,ok,
visec_hf_002442,2442,15,happy,south,a27ca5376ed3d048d0e5842fe8d0a9241c2f0359a9ebf44e8880d36157d19a69,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002442.npy,20cdac9c5ce842d59fc186b605e5896ed036aa09048042999c6cf7d0686a1ad5,80,float32,1.00000000,ok,
visec_hf_002442,2442,15,happy,south,a27ca5376ed3d048d0e5842fe8d0a9241c2f0359a9ebf44e8880d36157d19a69,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002442.npy,45bad9b1102225b614d0684b07b81afbe4299995a59d5a8b51d5377c294604cd,88,float32,1.00000000,ok,
visec_hf_002442,2442,15,happy,south,a27ca5376ed3d048d0e5842fe8d0a9241c2f0359a9ebf44e8880d36157d19a69,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002442.npy,9f6b73842615c101e45f7d490e7c58d8155aff38abd6400a6453e82fb3f11d3c,80x372,float32,1.00000000,ok,
visec_hf_002442,2442,15,happy,south,a27ca5376ed3d048d0e5842fe8d0a9241c2f0359a9ebf44e8880d36157d19a69,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002442.npz,a613b00c2ba6a5c7765acccb9811c71a0188e6496334a3f8b252981247a9e4b8,frames=372;summary=6,float32,0.65860215,ok,
visec_hf_002443,2443,6,happy,central,4b461fff1ddd8fee2f2994bc2858c032271a3d79b23381ba1d2b1198036410cd,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002443.npy,bd37533012b96ecc08bf5c1151e78c8c8aa303bf96bedfba103007ac488d16fb,80,float32,1.00000000,ok,
visec_hf_002443,2443,6,happy,central,4b461fff1ddd8fee2f2994bc2858c032271a3d79b23381ba1d2b1198036410cd,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002443.npy,6d5a680ef6c313b06539b1f473d7a92ed8f0b1ac066232852ce36b29f3601bec,88,float32,1.00000000,ok,
visec_hf_002443,2443,6,happy,central,4b461fff1ddd8fee2f2994bc2858c032271a3d79b23381ba1d2b1198036410cd,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002443.npy,bfff68b7df0d6bc8813e4dc6ea472e9be6591474d138371cf6bbf35cf6e41455,80x762,float32,1.00000000,ok,
visec_hf_002443,2443,6,happy,central,4b461fff1ddd8fee2f2994bc2858c032271a3d79b23381ba1d2b1198036410cd,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002443.npz,95aae2f5574671169d53b13d7b44d10a734bcacc74d21758ad512d5a05cb0fa5,frames=762;summary=6,float32,0.58398950,ok,
visec_hf_002445,2445,49,sad,south,9b95481c9b175c45bed562f19fb6e5991ec68c01d41d677c79c2f21e22c58f7f,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002445.npy,6d53c89a4d379d387aab833b84d2776eeba0e08ba7d592b5f3a4487a0e24da66,80,float32,1.00000000,ok,
visec_hf_002445,2445,49,sad,south,9b95481c9b175c45bed562f19fb6e5991ec68c01d41d677c79c2f21e22c58f7f,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002445.npy,b8140a2d3810f6685de3078554de4503a16bff5e5313ac7fb1e474861d46e3ff,88,float32,1.00000000,ok,
visec_hf_002445,2445,49,sad,south,9b95481c9b175c45bed562f19fb6e5991ec68c01d41d677c79c2f21e22c58f7f,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_002445.npy,3e783bd825cc25c0b7a5d38870f93f28826b84c6d99a8b4703aedb9093834ded,80x244,float32,1.00000000,ok,
visec_hf_002445,2445,49,sad,south,9b95481c9b175c45bed562f19fb6e5991ec68c01d41d677c79c2f21e22c58f7f,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_002445.npz,c9dd05dc793c1360c40c2c90091f77dff3e67492560565fecd01994d280381dc,frames=244;summary=6,float32,0.85655738,ok,
visec_hf_002446,2446,0,angry,south,3afa32f2f02755ec26fa39de3a7382863f1113f24b4aae30b645f1f7b858171d,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_002446.npy,7060dc91c06ab29a27e25611875b020655d6b36c5aec56f38f86a9c163aee6e4,80,float32,1.00000000,ok,
visec_hf_002446,2446,0,angry,south,3afa32f2f02755ec26fa39de3a7382863f1113f24b4aae30b645f1f7b858171d,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_002446.npy,680ded84d38b9b7e446ed0234533111a7c04060133b9c19c6853735324b5f9dd,88,float32,1.00000000,ok,
