sample_id,original_split,relative_path,file_name,sha256,utterance_id,view,folder_label,filename_label_raw,filename_label,source_id,speaker_local_id,speaker_id,gender,is_child,sample_rate_hz,channels,sample_width_bytes,frame_count,duration_seconds,compression_type,issues
7e076d734a437cdb,train,Anxiety/anxiety_p09_M25_2059_2101.wav,anxiety_p09_M25_2059_2101.wav,7e076d734a437cdb669d8b49cd6d9ac36d817479018d38dab7ef8872043fe278,anxiety_p09_m25_2059_2101,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,43537,1.799049587,NONE,
13cbf02d0fce2b13,train,Anxiety/anxiety_p09_M25_2104_2109.wav,anxiety_p09_M25_2104_2109.wav,13cbf02d0fce2b1342251fc8040c9b4518d2d196a3a51bcd89033d1dc90b2b11,anxiety_p09_m25_2104_2109,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,143165,5.915909091,NONE,
0b984df99b3ddc9b,train,Anxiety/anxiety_p09_M25_2111_2115.wav,anxiety_p09_M25_2111_2115.wav,0b984df99b3ddc9b6c0f51f45f2103d5d96db94b418e4469c69ad6765a586692,anxiety_p09_m25_2111_2115,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,98813,4.083181818,NONE,
dee409892b1e00d2,train,Anxiety/anxiety_p09_M25_2146_2151.wav,anxiety_p09_M25_2146_2151.wav,dee409892b1e00d2532501378b19caabd1ed7e57cf98dafdeb1f9859f038957c,anxiety_p09_m25_2146_2151,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,2,2,134197,5.545330579,NONE,
63cc5523b38070f8,train,Anxiety/anxiety_p09_M25_2208_2210.wav,anxiety_p09_M25_2208_2210.wav,63cc5523b38070f88f8475f1825b324602a2def8f74cfe4b4c1401b491cedf62,anxiety_p09_m25_2208_2210,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,57233,2.365,NONE,
ddcd98c2a02a9ada,train,Anxiety/anxiety_p09_M25_2224_2230.wav,anxiety_p09_M25_2224_2230.wav,ddcd98c2a02a9ada2983e72341775b152deb7c1db9669b1cc30cebdee8f0219e,anxiety_p09_m25_2224_2230,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,160449,6.630123967,NONE,
1ba0d4922fced39b,train,Anxiety/anxiety_p09_M25_2242_2245.wav,anxiety_p09_M25_2242_2245.wav,1ba0d4922fced39bb722b025c443a223a4843e9ef2dbfd12e3c81d58a7933afd,anxiety_p09_m25_2242_2245,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,72561,2.99838843,NONE,
c362944b6f9edbc6,train,Anxiety/anxiety_p09_M25_2325_2331.wav,anxiety_p09_M25_2325_2331.wav,c362944b6f9edbc6b221feb2fb47933d9ecc000802f5a0ea75937f9b25253753,anxiety_p09_m25_2325_2331,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,148383,6.131528926,NONE,
e823a787139df145,train,Anxiety/anxiety_p09_M25_2332_2334.wav,anxiety_p09_M25_2332_2334.wav,e823a787139df145ea70a35f23f3b49bf9ba1bcd1a116016bd9114e25a6e14f7,anxiety_p09_m25_2332_2334,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,57722,2.385206612,NONE,
d338ca89878253fc,train,Anxiety/anxiety_p09_M25_2508_2514.wav,anxiety_p09_M25_2508_2514.wav,d338ca89878253fcf1a6765a8de5d8c6129583326b5e2b38471f036ec83adf90,anxiety_p09_m25_2508_2514,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,158656,6.556033058,NONE,
93b4a24e2e76f8ca,train,Anxiety/anxiety_p09_M25_2516_2521.wav,anxiety_p09_M25_2516_2521.wav,93b4a24e2e76f8ca05c1900e11502997358afa152fddb91de3769fdd0ced955c,anxiety_p09_m25_2516_2521,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,133219,5.504917355,NONE,
4f1b7b2c25d0fefd,train,Anxiety/anxiety_p09_M25_3142_3144.wav,anxiety_p09_M25_3142_3144.wav,4f1b7b2c25d0fefddf4df13fbae36d52790375297d5687bd2211722d9a226bec,anxiety_p09_m25_3142_3144,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,74517,3.079214876,NONE,
c90ea16b010dcba1,train,Anxiety/anxiety_p09_M25_3150_3155.wav,anxiety_p09_M25_3150_3155.wav,c90ea16b010dcba168b2e7596d6eb4109f8f3df5272511391cfc87b2f5d24120,anxiety_p09_m25_3150_3155,raw,anxiety,anxiety,anxiety,p09,M25,p09:M25,M,False,24200,1,2,217846,9.001900826,NONE,
460875bd2540b1c8,train,Happy/happ_p11_M2_3444_3450.wav,happ_p11_M2_3444_3450.wav,460875bd2540b1c8a2c6b1c2154dc0177b628728008d4370c90796deec9ca0a2,happ_p11_m2_3444_3450,raw,happy,happ,happy,p11,M2,p11:M2,M,False,24200,1,2,152240,6.290909091,NONE,filename_label_alias
bdaab2b8f93ed4a0,train,Happy/happy_M28_551_554.wav,happy_M28_551_554.wav,bdaab2b8f93ed4a065407004e5520309af1afaba736b96c5a718771d30d398bf,happy_m28_551_554,raw,happy,happy,happy,unknown,M28,unknown:M28,M,False,24200,1,2,132677,5.482520661,NONE,missing_source_id
27bf7c99757da721,train,Happy/happy_p02_F2_10652_10656.wav,happy_p02_F2_10652_10656.wav,27bf7c99757da72140d2a031034b99d8ef36585980997f2ec03d7450fa891e19,happy_p02_f2_10652_10656,raw,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,121612,5.025289256,NONE,
89558e6a2dc27ccb,train,Happy/happy_p02_F2_10704_10708.wav,happy_p02_F2_10704_10708.wav,89558e6a2dc27ccb0438d5cd84f44312711a6db80205c3df6dcbeb151e0f2ffe,happy_p02_f2_10704_10708,raw,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,103167,4.263099174,NONE,
adf6d68abad4bdc8,train,Happy/happy_p02_F2_10712_10716.wav,happy_p02_F2_10712_10716.wav,adf6d68abad4bdc82f195e8cce7eb60d0457a66d5a5c33d8b9b1d6b3d00cb5af,happy_p02_f2_10712_10716,raw,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,97540,4.030578512,NONE,
26bdc2021825480d,train,Happy/happy_p02_F2_10717_10721_vocals.wav,happy_p02_F2_10717_10721_vocals.wav,26bdc2021825480d3bafe9c2d35d7c21e777fc4613e99074814e13666dc2ee93,happy_p02_f2_10717_10721,processed,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,105668,4.366446281,NONE,
785018564d1a315b,train,Happy/happy_p02_F2_10731_10733.wav,happy_p02_F2_10731_10733.wav,785018564d1a315b60fd8365b846da65d1eaadfc0bca9470172f4588caba89f4,happy_p02_f2_10731_10733,raw,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,78782,3.255454545,NONE,
35e58c62533b8116,train,Happy/happy_p02_F2_5717_5721.wav,happy_p02_F2_5717_5721.wav,35e58c62533b8116494a8d40858d48b38eb2dd3f357314232296d443327677d0,happy_p02_f2_5717_5721,raw,happy,happy,happy,p02,F2,p02:F2,F,False,24200,1,2,120361,4.973595041,NONE,
064996ddf6f7d7ba,train,Happy/happy_p02_M1_3851_3854.wav,happy_p02_M1_3851_3854.wav,064996ddf6f7d7ba51308e0fba55fb40ac075c5dbcb4adb824dbcfe766be3655,happy_p02_m1_3851_3854,raw,happy,happy,happy,p02,M1,p02:M1,M,False,24200,1,2,66590,2.751652893,NONE,
a87b50f2a30cfab2,train,Happy/happy_p02_M26_10723_10726.wav,happy_p02_M26_10723_10726.wav,a87b50f2a30cfab2aa2337967c4ac5c2c68d0ca805f980df0966baaec7b349ec,happy_p02_m26_10723_10726,raw,happy,happy,happy,p02,M26,p02:M26,M,False,24200,1,2,109107,4.508553719,NONE,
ee400502ad012de2,train,Happy/happy_p02_M26_10853_10857.wav,happy_p02_M26_10853_10857.wav,ee400502ad012de2f60a4edf98b040c86692984140d942edb604d2622fdac681,happy_p02_m26_10853_10857,raw,happy,happy,happy,p02,M26,p02:M26,M,False,24200,1,2,101604,4.198512397,NONE,
996fe6001eb664d3,train,Happy/happy_p04_eb_F30_10006_10010_vocals.wav,happy_p04_eb_F30_10006_10010_vocals.wav,996fe6001eb664d319b935cbe44a680925b6ea04a645b3f3594b1ad6bf919ab5,happy_p04_eb_f30_10006_10010,processed,happy,happy,happy,p04,F30,p04:F30,F,True,24200,1,2,123767,5.114338843,NONE,
7d15e5a49b3c817c,train,Happy/happy_p04_eb_F30_5029_5033.wav,happy_p04_eb_F30_5029_5033.wav,7d15e5a49b3c817c95a6fb9fc8763868c2edc366957f8d0f163db43a287444a1,happy_p04_eb_f30_5029_5033,raw,happy,happy,happy,p04,F30,p04:F30,F,True,24200,1,2,106920,4.418181818,NONE,
fbc67c13d78c389b,train,Happy/happy_p04_F15_12312_12315.wav,happy_p04_F15_12312_12315.wav,fbc67c13d78c389b158bd8b352b0c8bfe7d8ea1017c8a01306471b09cd764324,happy_p04_f15_12312_12315,raw,happy,happy,happy,p04,F15,p04:F15,F,False,24200,1,2,79338,3.278429752,NONE,
9af5d1283e7de8d1,train,Happy/happy_p04_F15_12312_12315_vocals.wav,happy_p04_F15_12312_12315_vocals.wav,9af5d1283e7de8d13959202be5ba45824b6a84cfe91d2d0c128a3e2e34b2502f,happy_p04_f15_12312_12315,processed,happy,happy,happy,p04,F15,p04:F15,F,False,24200,1,2,79338,3.278429752,NONE,
ef26afa72e144f03,train,Happy/happy_p04_F15_1252_1256.wav,happy_p04_F15_1252_1256.wav,ef26afa72e144f0350ce65f0e52fa23d7fc9f3d8aebe640aba510b87a2b7542b,happy_p04_f15_1252_1256,raw,happy,happy,happy,p04,F15,p04:F15,F,False,24200,1,2,90040,3.720661157,NONE,
bce5c9b6b623788d,train,Happy/happy_p04_F31_4545_4550_vocals.wav,happy_p04_F31_4545_4550_vocals.wav,bce5c9b6b623788dc0e0ecf22d875f3876cb49aaf4fd6343c64f8d6f93fddecc,happy_p04_f31_4545_4550,processed,happy,happy,happy,p04,F31,p04:F31,F,False,24200,1,2,120232,4.968264463,NONE,
285e2e95f831bb53,train,Happy/happy_p04_F7_2023_2026.wav,happy_p04_F7_2023_2026.wav,285e2e95f831bb53dff85a1aa794245517c25b4f15c852ab269545c666e8ad41,happy_p04_f7_2023_2026,raw,happy,happy,happy,p04,F7,p04:F7,F,False,24200,1,2,73299,3.028884298,NONE,
1b8ed8b3ce5e88d4,train,Happy/happy_p04_F7_2025_2028.wav,happy_p04_F7_2025_2028.wav,1b8ed8b3ce5e88d4ab4f2165876b4232e6d3a1c8902edfeb8a5729aaa1796d79,happy_p04_f7_2025_2028,raw,happy,happy,happy,p04,F7,p04:F7,F,False,24200,1,2,78728,3.25322314,NONE,
b140e60634e7df33,train,Happy/happy_p04_F7_2227_2232.wav,happy_p04_F7_2227_2232.wav,b140e60634e7df33451756bc9b3a8ffa89794ced03c77b9e3fcf6c3e2d974318,happy_p04_f7_2227_2232,raw,happy,happy,happy,p04,F7,p04:F7,F,False,24200,1,2,137247,5.671363636,NONE,
18e72bdabe7082a4,train,Happy/happy_p04_F8_10050_10055.wav,happy_p04_F8_10050_10055.wav,18e72bdabe7082a4609ca0ac70f3383364d5b10570b9f7a5b7128618858405a6,happy_p04_f8_10050_10055,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,119232,4.926942149,NONE,
67ab2f6269dcda21,train,Happy/happy_p04_F8_10101_10103.wav,happy_p04_F8_10101_10103.wav,67ab2f6269dcda21b5692e6a53ea7e22fa70e1df7cb31b40231cbbb8a447f5ab,happy_p04_f8_10101_10103,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,64800,2.67768595,NONE,
b0633bd018265056,train,Happy/happy_p04_F8_10221_10224_vocals.wav,happy_p04_F8_10221_10224_vocals.wav,b0633bd018265056aaf717019780b78f2f5cf846b54abad1aa61dd8996155c26,happy_p04_f8_10221_10224,processed,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,92880,3.838016529,NONE,
61e5b3106e755336,train,Happy/happy_p04_F8_11105_11110.wav,happy_p04_F8_11105_11110.wav,61e5b3106e755336b14223c0c1eb5a734b57d9efdc2a0e8057f2e73fd0850fb9,happy_p04_f8_11105_11110,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,222603,9.198471074,NONE,
ea7ec200c361561a,train,Happy/happy_p04_F8_11113_11119.wav,happy_p04_F8_11113_11119.wav,ea7ec200c361561aad74248151989aec208c594e69113af3e3696b3106e7f3b9,happy_p04_f8_11113_11119,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,166274,6.870826446,NONE,
2df27de87c31f092,train,Happy/happy_p04_F8_11210_11413.wav,happy_p04_F8_11210_11413.wav,2df27de87c31f092ab4ae5596456dc6517cbaee65ab35472000e25d1fa22d292,happy_p04_f8_11210_11413,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,85663,3.539793388,NONE,
83668542c6a5a7da,train,Happy/happy_p04_F8_11300_11303.wav,happy_p04_F8_11300_11303.wav,83668542c6a5a7da9275ca648a3c109e78cdaa4ddb122c580f6cfb7f82247833,happy_p04_f8_11300_11303,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,74241,3.067809917,NONE,
5e696a4936be1cd2,train,Happy/happy_p04_F8_11715_11717.wav,happy_p04_F8_11715_11717.wav,5e696a4936be1cd2cc476082531eddce21104c7ba5d6f489f7b49034b6a65b99,happy_p04_f8_11715_11717,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,55916,2.310578512,NONE,
8c6a1f5b8ba9ede9,train,Happy/happy_p04_F8_1846_1850.wav,happy_p04_F8_1846_1850.wav,8c6a1f5b8ba9ede9dcf961419a3bd3fe73e3ceb30078fbd64571f89ce683364a,happy_p04_f8_1846_1850,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,104669,4.325165289,NONE,
dd48912130ac7312,train,Happy/happy_p04_F8_3507_3509.wav,happy_p04_F8_3507_3509.wav,dd48912130ac7312617367792f5aec9f54077dab300902beec2cba204dad3f37,happy_p04_f8_3507_3509,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,59740,2.468595041,NONE,
5fcde81e0c61826a,train,Happy/happy_p04_F8_3931_3936.wav,happy_p04_F8_3931_3936.wav,5fcde81e0c61826a9646a1a333c79c08329b77fd7e0092f315564927ea8937dd,happy_p04_f8_3931_3936,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,142775,5.899793388,NONE,
631c432149652065,train,Happy/happy_p04_F8_5009_5015.wav,happy_p04_F8_5009_5015.wav,631c432149652065684b850060e8d49755ad712d3adf2ab397ea63357e445c62,happy_p04_f8_5009_5015,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,163511,6.756652893,NONE,
a296526edd097098,train,Happy/happy_p04_F8_50185021.wav,happy_p04_F8_50185021.wav,a296526edd097098a16aeea3cef09889fc26ac2f18b2bb98f801cd2ecc6bb65d,happy_p04_f8_50185021,raw,happy,happy,happy,p04,F8,p04:F8,F,False,24200,1,2,75599,3.12392562,NONE,
d647269f7005bca1,train,Happy/happy_p04_M17_2755_2757.wav,happy_p04_M17_2755_2757.wav,d647269f7005bca1ce32b7c38775c4c7dedb6ba794e6815f59e951d62ef4b5e1,happy_p04_m17_2755_2757,raw,happy,happy,happy,p04,M17,p04:M17,M,False,24200,1,2,60533,2.501363636,NONE,
95bf9f9fedd52abe,train,Happy/happy_p04_M17_3113_3117.wav,happy_p04_M17_3113_3117.wav,95bf9f9fedd52abe28d4d8333133c02fe5eeb0bdc069376233de5b8321b7ab0f,happy_p04_m17_3113_3117,raw,happy,happy,happy,p04,M17,p04:M17,M,False,24200,1,2,116662,4.820743802,NONE,
99ca86ca2886531a,train,Happy/happy_p04_M17_3149_3156.wav,happy_p04_M17_3149_3156.wav,99ca86ca2886531a24620ad088a9968e1ffa89bc6828f9f77cd669209d447a71,happy_p04_m17_3149_3156,raw,happy,happy,happy,p04,M17,p04:M17,M,False,24200,1,2,211720,8.748760331,NONE,
36ae60507e512e83,train,Happy/happy_p04_M17_3539_3540.wav,happy_p04_M17_3539_3540.wav,36ae60507e512e83e4df91e4be96eabeb1d1d15f76346e96991019281589f9c0,happy_p04_m17_3539_3540,raw,happy,happy,happy,p04,M17,p04:M17,M,False,24200,1,2,128685,5.317561983,NONE,
2fdb3db0ff744b7a,train,Happy/happy_p04_M17_4635_4640_vocals.wav,happy_p04_M17_4635_4640_vocals.wav,2fdb3db0ff744b7a0641a96484380b0ea551f5c56398c96d7ba920daed4ddec9,happy_p04_m17_4635_4640,processed,happy,happy,happy,p04,M17,p04:M17,M,False,24200,1,2,126995,5.247727273,NONE,
dc62f2f929074ba5,train,Happy/happy_p04_M18_10057_111102.wav,happy_p04_M18_10057_111102.wav,dc62f2f929074ba50335399341fbe84b2797cfb26ec3c5f444a99b2ac13299dd,happy_p04_m18_10057_111102,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,129812,5.364132231,NONE,
e882d5a8bd46b1ec,train,Happy/happy_p04_M18_10305_10310_vocals.wav,happy_p04_M18_10305_10310_vocals.wav,e882d5a8bd46b1ec4f2bc0b22818c28167fc17a66c9c6ee0bb1db42afa12402d,happy_p04_m18_10305_10310,processed,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,204052,8.431900826,NONE,
ba77af8ca503f19e,train,Happy/happy_p04_M18_11010_11015.wav,happy_p04_M18_11010_11015.wav,ba77af8ca503f19edc7c91b25787dea2df07a95223ba668b8c5919cc48aa32b7,happy_p04_m18_11010_11015,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,147804,6.107603306,NONE,
4aa3ae378e684d00,train,Happy/happy_p04_M18_11030_11035.wav,happy_p04_M18_11030_11035.wav,4aa3ae378e684d00c12651b556aebb311b52a11e6bac9fc96d31cdea403e71c1,happy_p04_m18_11030_11035,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,229185,9.470454545,NONE,
6f879bb0ef363336,train,Happy/happy_p04_M18_11040_11045.wav,happy_p04_M18_11040_11045.wav,6f879bb0ef363336788c2a62af5ccc640937b480d5d62da1e7f7c3f150240a0c,happy_p04_m18_11040_11045,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,229784,9.495206612,NONE,
1cc5fb80ddfdac89,train,Happy/happy_p04_M18_11050_11100.wav,happy_p04_M18_11050_11100.wav,1cc5fb80ddfdac89132f2542c72d597654c0aa78784a0abb01b409c99db8ee2c,happy_p04_m18_11050_11100,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,242948,10.039173554,NONE,
11433b4721a6d266,train,Happy/happy_p04_M18_12253_12255.wav,happy_p04_M18_12253_12255.wav,11433b4721a6d266b8a7b02e93ba8a5a74a5136b18eb487683bcd4ada1c757d5,happy_p04_m18_12253_12255,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,73246,3.026694215,NONE,
cccad02d213abc80,train,Happy/happy_p04_M18_12259_12302.wav,happy_p04_M18_12259_12302.wav,cccad02d213abc807beadb2cdb1e52d67f677244631f99c74919388760f5fa65,happy_p04_m18_12259_12302,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,70538,2.914793388,NONE,
5085776cfc035720,train,Happy/happy_p04_M18_123_128.wav,happy_p04_M18_123_128.wav,5085776cfc035720965481933b456fdafaa709415304f6d46a40da16bce3d56e,happy_p04_m18_123_128,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,145692,6.020330579,NONE,
b7c04ab02347ef4e,train,Happy/happy_p04_M18_130_133_vocals.wav,happy_p04_M18_130_133_vocals.wav,b7c04ab02347ef4ec2cb9ee2295e7ee2a2a3d8125cef917d91dac1ce612c3fc7,happy_p04_m18_130_133,processed,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,102105,4.219214876,NONE,
4cc0df3fc2c44bb0,train,Happy/happy_p04_M18_1343_1346.wav,happy_p04_M18_1343_1346.wav,4cc0df3fc2c44bb0a0f3a71308cc53c5fc2dcc81ea812b8bc1d77f044f89a4d2,happy_p04_m18_1343_1346,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,78578,3.247024793,NONE,
fdc94af46193ae49,train,Happy/happy_p04_M18_1404_1408.wav,happy_p04_M18_1404_1408.wav,fdc94af46193ae49dc626deed9c57cd80ae7c20e23deb9d333c0485d174bbc3d,happy_p04_m18_1404_1408,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,115076,4.755206612,NONE,
3e56f98611b698b1,train,Happy/happy_p04_M18_1410_1412.wav,happy_p04_M18_1410_1412.wav,3e56f98611b698b1cb422a53e8232bb856416c1ec52ed20b29b72d3c4b664097,happy_p04_m18_1410_1412,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,48866,2.019256198,NONE,
dbc2f542bcf965fa,train,Happy/happy_p04_M18_1530_1535.wav,happy_p04_M18_1530_1535.wav,dbc2f542bcf965fabc17f63b77e58bf98becd18687c28f8fe86e697e050ccec6,happy_p04_m18_1530_1535,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,117187,4.842438017,NONE,
c2db68b1f9123e1f,train,Happy/happy_p04_M18_200_202.wav,happy_p04_M18_200_202.wav,c2db68b1f9123e1f4fa60e828decadc09c3d1686749de621397af47e6216566d,happy_p04_m18_200_202,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,53843,2.224917355,NONE,
198e2b21115d7b5b,train,Happy/happy_p04_M18_2337_2341.wav,happy_p04_M18_2337_2341.wav,198e2b21115d7b5bd0fb48cdd1160ecd6eafd81ef4fc2550dddc1bf627bfa080,happy_p04_m18_2337_2341,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,93358,3.857768595,NONE,
0668a72c44299b77,train,Happy/happy_p04_M18_2514_2518.wav,happy_p04_M18_2514_2518.wav,0668a72c44299b7772f9792f717a5cffd72fff3a4e53171ea83b19b7a7f72835,happy_p04_m18_2514_2518,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,98586,4.073801653,NONE,
6601283d55ccd872,train,Happy/happy_p04_M18_2518_2522_vocals.wav,happy_p04_M18_2518_2522_vocals.wav,6601283d55ccd872725a191504eb53fb790f42ee1c776727e11783f57dcbb334,happy_p04_m18_2518_2522,processed,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,89917,3.715578512,NONE,
c9a0ad9467e8a7f1,train,Happy/happy_p04_M18_2612_2615_vocals.wav,happy_p04_M18_2612_2615_vocals.wav,c9a0ad9467e8a7f18832e7d58f949e7f398ba1b5205a43941ca5cac9ebfa6424,happy_p04_m18_2612_2615,processed,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,89623,3.703429752,NONE,
afd18ef84d40a03c,train,Happy/happy_p04_M18_5016_5017_vocals.wav,happy_p04_M18_5016_5017_vocals.wav,afd18ef84d40a03c0367ee0832aacc95dbe5f214f9a999664a4e26eaca010192,happy_p04_m18_5016_5017,processed,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,49032,2.026115702,NONE,
814471a5e73541e5,train,Happy/happy_p04_M18_5626_5631.wav,happy_p04_M18_5626_5631.wav,814471a5e73541e551b33f30a7f0bf1f416ea2639c60e3baee1ded22ba68912c,happy_p04_m18_5626_5631,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,124199,5.132190083,NONE,
1cdbcdd3dab2c969,train,Happy/happy_p04_M18_817_821.wav,happy_p04_M18_817_821.wav,1cdbcdd3dab2c969f1f8a36d92e4577cdd44c13f2ca5b7893af26ce8d80e3fbb,happy_p04_m18_817_821,raw,happy,happy,happy,p04,M18,p04:M18,M,False,24200,1,2,113417,4.686652893,NONE,
261f978b8134b71c,train,Happy/happy_p04_M22_2218_2220.wav,happy_p04_M22_2218_2220.wav,261f978b8134b71cd90209d9a8ecddd7f208ce970230f952a0ad2e3fdb78980a,happy_p04_m22_2218_2220,raw,happy,happy,happy,p04,M22,p04:M22,M,False,24200,1,2,72243,2.985247934,NONE,
6eeb54da63b33736,train,Happy/happy_p04_M22_2222_2226.wav,happy_p04_M22_2222_2226.wav,6eeb54da63b33736651b8f4517b6e83ba3b7d8eb9ef1760d57ceea7a6bc0975d,happy_p04_m22_2222_2226,raw,happy,happy,happy,p04,M22,p04:M22,M,False,24200,1,2,131364,5.428264463,NONE,
9755dd1a8645fdd2,train,Happy/happy_p04_M22_2235_2237.wav,happy_p04_M22_2235_2237.wav,9755dd1a8645fdd208fdbc91f6a4d4c54c060e613f860e1967710887149617dc,happy_p04_m22_2235_2237,raw,happy,happy,happy,p04,M22,p04:M22,M,False,24200,1,2,60630,2.505371901,NONE,
ae02b6d9ad50af39,train,Happy/happy_p04_M22_2242_2246.wav,happy_p04_M22_2242_2246.wav,ae02b6d9ad50af39e14890094739da78de3b4bb852c9f9f0274f1766a603d4d2,happy_p04_m22_2242_2246,raw,happy,happy,happy,p04,M22,p04:M22,M,False,24200,1,2,94413,3.901363636,NONE,
153005fe5551691a,train,Happy/happy_p07_eb_F32_1442_1447.wav,happy_p07_eb_F32_1442_1447.wav,153005fe5551691aac8bcda3e5a908fef5d8d899b4c851c0c91a89caf3f3b78d,happy_p07_eb_f32_1442_1447,raw,happy,happy,happy,p07,F32,p07:F32,F,True,24200,1,2,130142,5.377768595,NONE,
824337ea849170eb,train,Happy/happy_p07_F33_2610_2614.wav,happy_p07_F33_2610_2614.wav,824337ea849170eb67f733ebad774faca30332db62eab5ab929e66b86f4d5cb6,happy_p07_f33_2610_2614,raw,happy,happy,happy,p07,F33,p07:F33,F,False,24200,1,2,99133,4.096404959,NONE,
17c12e3ee032edb6,train,Happy/happy_p07_F33_2650_2656.wav,happy_p07_F33_2650_2656.wav,17c12e3ee032edb63d042aa7910e7e7f273707b53d0133c168153022cfd3f14b,happy_p07_f33_2650_2656,raw,happy,happy,happy,p07,F33,p07:F33,F,False,24200,1,2,158468,6.548264463,NONE,
d681a645614bb690,train,Happy/happy_p07_M19_2615_2619.wav,happy_p07_M19_2615_2619.wav,d681a645614bb690e3c8dd52cd66fe0b58e9127b1359a1e996850c5223145c3b,happy_p07_m19_2615_2619,raw,happy,happy,happy,p07,M19,p07:M19,M,False,24200,1,2,103957,4.295743802,NONE,
54d75619699cdf8b,train,Happy/happy_p10_F27_1912_1918.wav,happy_p10_F27_1912_1918.wav,54d75619699cdf8b400998ca20151770b520f149bc90c7f6fc9ec71bc84f9e5e,happy_p10_f27_1912_1918,raw,happy,happy,happy,p10,F27,p10:F27,F,False,24200,1,2,155010,6.405371901,NONE,
35a250392a61f83e,train,Happy/happy_p10_F27_1914_1918.wav,happy_p10_F27_1914_1918.wav,35a250392a61f83e27f57cbde03e13db10834a59f33978ab6009e94cd58922ee,happy_p10_f27_1914_1918,raw,happy,happy,happy,p10,F27,p10:F27,F,False,24200,1,2,113767,4.701115702,NONE,
3279e3c58d9d8f87,train,Happy/happy_p10_F27_1924_1926.wav,happy_p10_F27_1924_1926.wav,3279e3c58d9d8f87073a1f71eadd1ab73d24fb1f1dc870551304eb44258c6ab7,happy_p10_f27_1924_1926,raw,happy,happy,happy,p10,F27,p10:F27,F,False,24200,1,2,62876,2.598181818,NONE,
